"TAG","DEL","HERBARIUM","CATEGORY","SPECID","BRAHMS","ACCESSION","BARCODE","OLDBARCODE","PHENOLOGY","COLLECTOR","PREFIX","NUMBER","SUFFIX","ADDCOLL","ADDCOLLALL","TYPE","TYPE_OF","TYPEURL","DAY","MONTH","YEAR","DATERES","FAMCLASS","ORDER","FAMILY","CF","TAXSTAT","SPECIES","DETSTATUS","DETBY","DAYIDENT","MONTHIDENT","YEARIDENT","DETDATE","DETHISTORY","DETNOTES","CURATENOTE","ORIGINSTAT","ORIGINID","CONTINENT","REGION","COUNTRY","MAJORAREA","MINORAREA","LOCPREFIX","GAZETTEER","LOCNOTES","HABITATTXT","NOTE","CULTNOTES","LATITUDE","NS","LONGITUDE","EW","LLUNIT","LLRES","LLORIG","LATLONG","LATDEC","LONGDEC","DEGSQ","MINELEV","MAXELEV","ALTRES","ALTTEXT","ALTRANGE","GEODATA","PLANTDESC","NOTES","VERNACULAR","LANGUAGE","GENUS","SP1","AUTHOR1","RANK1","SP2","AUTHOR2","RANK2","SP3","AUTHOR3","UNIQUE","HSACCODE","GAZCODE","HBCODE","HSTYPE","SPTYPE","SPNUMBER","SPCODETYPE","CSCODE","ALTCS","ADDCSCODE","DETBYCODE","CONUMBER","CCID","ENTRYDATE","WHO","NOTONLINE","DATELASTM","IMAGELIST"
"*","","L","Herbarium sheet","6001826.000000","4504439.000000","","L.3974095","","","Lörzing, JA","","6207","","","","","","","     26.000000","      1.000000","   1919.000000","","Pteropsida","Polypodiales","Aspleniaceae","","acc","Asplenium unilaterale Lam.","","","      0.000000","      0.000000","      0.000000","","","","","","","Asia-Tropical","Malesia","Indonesia","Sumatra","Sumatera Utara","","Kabandjahe","Kabandjahé.","","","","      0.000000","","      0.000000","","","","","","      0.000000","      0.000000","","   1200.000000","      0.000000","","","","","","","","","Asplenium","unilaterale","Lam.","","","","","","","      0.000000","      0.000000","  61693.000000","   8339.000000","      0.000000","      0.000000","  15308.000000","      0.000000","      0.000000","      0.000000","      0.000000","5453749.000000","      0.000000","      1.000000","05/09/2017","Bijmo","","12/10/2017","http://medialib.naturalis.nl/file/id/L.3974095/format/large"
"*","","L","Herbarium sheet","6001827.000000","4504440.000000","","L.3974094","","","Korthals, PW","","s.n.","","","","","","","      0.000000","      0.000000","      0.000000","","Pteropsida","Polypodiales","Aspleniaceae","","acc","Asplenium unilaterale Lam.","","Rosenstock, E","      0.000000","      0.000000","   1915.000000","","","","","","","Asia-Tropical","Malesia","Indonesia","Sumatra","","","","Sumatra.","","","","      0.000000","","      0.000000","","","","","","      0.000000","      0.000000","","  -9999.000000","      0.000000","","","","","","","","","Asplenium","unilaterale","Lam.","","","","","","","      0.000000","      0.000000","   1405.000000","   8339.000000","      0.000000","      0.000000","  15308.000000","      0.000000","      0.000000","      0.000000","      0.000000","5453750.000000","      0.000000","      1.000000","05/09/2017","Bijmo","","12/10/2017","http://medialib.naturalis.nl/file/id/L.3974094/format/large"
"*","","L","Herbarium sheet","6001828.000000","4504441.000000","","L.3974093","","","Korthals, PW","","s.n.","","","","","","","      0.000000","      0.000000","      0.000000","","Pteropsida","Polypodiales","Aspleniaceae","","acc","Asplenium unilaterale Lam.","","Rosenstock, E","      0.000000","      0.000000","   1915.000000","","","","","","","Asia-Tropical","Malesia","Indonesia","Sumatra","","","","Sumatra.","","","","      0.000000","","      0.000000","","","","","","      0.000000","      0.000000","","  -9999.000000","      0.000000","","","","","","","","","Asplenium","unilaterale","Lam.","","","","","","","      0.000000","      0.000000","   1405.000000","   8339.000000","      0.000000","      0.000000","  15308.000000","      0.000000","      0.000000","      0.000000","      0.000000","5453751.000000","      0.000000","      1.000000","05/09/2017","Bijmo","","12/10/2017","http://medialib.naturalis.nl/file/id/L.3974093/format/large"
"*","","L","Herbarium sheet","6001829.000000","4504442.000000","","L.3974092","","","Ajoeb","","315","","","","","","","      8.000000","      7.000000","   1916.000000","","Pteropsida","Polypodiales","Aspleniaceae","","acc","Asplenium unilaterale Lam.","","Rosenstock, E","      0.000000","      0.000000","   1922.000000","","","","","","","Asia-Tropical","Malesia","Indonesia","Sumatra","Bengkulu","","Soeban Ajam","Soeban Ajam.","","","","      0.000000","","      0.000000","","","","","","      0.000000","      0.000000","","   1200.000000","      0.000000","","","","","","","","","Asplenium","unilaterale","Lam.","","","","","","","      0.000000","      0.000000","  22191.000000","   8339.000000","      0.000000","      0.000000","  15308.000000","      0.000000","      0.000000","      0.000000","      0.000000","5453752.000000","      0.000000","      1.000000","05/09/2017","Bijmo","","12/10/2017","http://medialib.naturalis.nl/file/id/L.3974092/format/large"
"*","","L","Herbarium sheet","6001830.000000","4504443.000000","","L.3974091","","","Korthals, PW","","66","","","","","","","      0.000000","      0.000000","      0.000000","","Pteropsida","Polypodiales","Aspleniaceae","","acc","Asplenium unilaterale Lam.","","Rosenstock, E","      0.000000","      0.000000","   1915.000000","","","","","","","Asia-Tropical","Malesia","Indonesia","Sumatra","","","","Sumatra.","","","","      0.000000","","      0.000000","","","","","","      0.000000","      0.000000","","  -9999.000000","      0.000000","","","","","","","","","Asplenium","unilaterale","Lam.","","","","","","","      0.000000","      0.000000","   1405.000000","   8339.000000","      0.000000","      0.000000","  15308.000000","      0.000000","      0.000000","      0.000000","      0.000000","5453753.000000","      0.000000","      1.000000","05/09/2017","Bijmo","","12/10/2017","http://medialib.naturalis.nl/file/id/L.3974091/format/large"
"*","","L","Herbarium sheet","6001831.000000","4504444.000000","","L.3974090","","","Lörzing, JA","","4815","","","","","","","      2.000000","      3.000000","   1917.000000","","Pteropsida","Polypodiales","Aspleniaceae","","acc","Asplenium unilaterale Lam.","","Rosenstock, E","      0.000000","      0.000000","   1922.000000","","","","","","","Asia-Tropical","Malesia","Indonesia","Sumatra","Sumatera Utara","","Sibolangit","Sibolangit.","","","","      0.000000","","      0.000000","","","","","","      0.000000","      0.000000","","    500.000000","      0.000000","","","","","","","","","Asplenium","unilaterale","Lam.","","","","","","","      0.000000","      0.000000","   4287.000000","   8339.000000","      0.000000","      0.000000","  15308.000000","      0.000000","      0.000000","      0.000000","      0.000000","5453754.000000","      0.000000","      1.000000","05/09/2017","Bijmo","","12/10/2017","http://medialib.naturalis.nl/file/id/L.3974090/format/large"
"*","","L","Herbarium sheet","6001832.000000","4504445.000000","","L.3974089","","","Steenis, CGGJ van","","9288","","","","","","","     25.000000","      2.000000","   1937.000000","","Pteropsida","Polypodiales","Aspleniaceae","","acc","Asplenium unilaterale Lam.","","Posthumus, O","      0.000000","      3.000000","   1939.000000","","","","","","","Asia-Tropical","Malesia","Indonesia","Sumatra","Aceh","","Poetih Waterfall","Bivak aer Poetig-waterval naar Pendeng.","","","","      0.000000","","      0.000000","","","","","","      0.000000","      0.000000","","    400.000000","    500.000000","","","","","","","","","Asplenium","unilaterale","Lam.","","","","","","","      0.000000","      0.000000","  92590.000000","   8339.000000","      0.000000","      0.000000","  15308.000000","      0.000000","      0.000000","      0.000000","      0.000000","5453755.000000","      0.000000","      1.000000","05/09/2017","Bijmo","","12/10/2017","http://medialib.naturalis.nl/file/id/L.3974089/format/large"
"*","","L","Herbarium sheet","6001833.000000","4504446.000000","","L.3974087","","","Wilde, WJJO de; Wilde-Duyfjes, BEE de","","19637","A!","Wilde-Duyfjes, BEE de","","","","","      3.000000","      7.000000","   1986.000000","","Pteropsida","Polypodiales","Aspleniaceae","","acc","Asplenium unilaterale Lam.","","Joncheere, GJ de","     23.000000","      9.000000","   1986.000000","","","","","","","Asia-Tropical","Malesia","Indonesia","Sumatra","Aceh","","Kloet Nature Reserve","Kloët Nature Reserve, S.Kloët, along the Krung Lembang.","","","","      3.083333","N","     97.416667","E","DM","","","","      0.000000","      0.000000","","     10.000000","      0.000000","","","","","","","","","Asplenium","unilaterale","Lam.","","","","","","","      0.000000","      0.000000","  22162.000000","   8339.000000","      0.000000","      0.000000","  15308.000000","      0.000000","      0.000000","      0.000000","      0.000000","5453756.000000","      0.000000","      1.000000","05/09/2017","Bijmo","","12/10/2017","http://medialib.naturalis.nl/file/id/L.3974087/format/large"
"*","","L","Extra sheet","6001834.000000","4504446.000000","","L.3974088","","","Wilde, WJJO de; Wilde-Duyfjes, BEE de","","19637","A!","Wilde-Duyfjes, BEE de","","","","","      3.000000","      7.000000","   1986.000000","","Pteropsida","Polypodiales","Aspleniaceae","","acc","Asplenium unilaterale Lam.","","Joncheere, GJ de","     23.000000","      9.000000","   1986.000000","","","","","","","Asia-Tropical","Malesia","Indonesia","Sumatra","Aceh","","Kloet Nature Reserve","Kloët Nature Reserve, S.Kloët, along the Krung Lembang.","","","","      3.083333","N","     97.416667","E","DM","","","","      0.000000","      0.000000","","     10.000000","      0.000000","","","","","","","","","Asplenium","unilaterale","Lam.","","","","","","","      0.000000","      0.000000","  22162.000000","   8339.000000","      0.000000","      0.000000","  15308.000000","      0.000000","      0.000000","      0.000000","      0.000000","5453756.000000","      0.000000","      2.000000","05/09/2017","Bijmo","","12/10/2017","http://medialib.naturalis.nl/file/id/L.3974088/format/large"
"*","","L","Herbarium sheet","6001835.000000","4504447.000000","","L.3974086","","","Wilde, WJJO de; Wilde-Duyfjes, BEE de","","19898","","Wilde-Duyfjes, BEE de","","","","","     10.000000","      7.000000","   1985.000000","","Pteropsida","Polypodiales","Aspleniaceae","","acc","Asplenium unilaterale Lam.","","Joncheere, GJ de","     23.000000","      9.000000","   1986.000000","","","","","","","Asia-Tropical","Malesia","Indonesia","Sumatra","Aceh","","Kloet Nature Reserve","Kloët Nature Reserve, S.Kloët, along the Krung Lembang.","","","","      3.083333","N","     97.416667","E","DM","","","","      0.000000","      0.000000","","     60.000000","      0.000000","","","","","","","","","Asplenium","unilaterale","Lam.","","","","","","","      0.000000","      0.000000","  22162.000000","   8339.000000","      0.000000","      0.000000","  15308.000000","      0.000000","      0.000000","      0.000000","      0.000000","5453757.000000","      0.000000","      1.000000","05/09/2017","Bijmo","","12/10/2017","http://medialib.naturalis.nl/file/id/L.3974086/format/large"
"*","","L","Herbarium sheet","6001836.000000","4504448.000000","","L.3974084","","","Alston, AHG","","14050","","","","","","","      2.000000","      3.000000","   1954.000000","","Pteropsida","Polypodiales","Aspleniaceae","","acc","Asplenium unilaterale Lam.","","","      0.000000","      0.000000","      0.000000","","","","","","","Asia-Tropical","Malesia","Indonesia","Sumatra","Jambi","","Kerintji","Sungei Kering, Kerintji.","","","","      0.000000","","      0.000000","","","","","","      0.000000","      0.000000","","  -9999.000000","      0.000000","","","","","","","","","Asplenium","unilaterale","Lam.","","","","","","","      0.000000","      0.000000","  36236.000000","   8339.000000","      0.000000","      0.000000","  15308.000000","      0.000000","      0.000000","      0.000000","      0.000000","5453758.000000","      0.000000","      1.000000","05/09/2017","Bijmo","","12/10/2017","http://medialib.naturalis.nl/file/id/L.3974084/format/large"
"*","","L","Extra sheet","6001837.000000","4504448.000000","","L.3974085","","","Alston, AHG","","14050","","","","","","","      2.000000","      3.000000","   1954.000000","","Pteropsida","Polypodiales","Aspleniaceae","","acc","Asplenium unilaterale Lam.","","","      0.000000","      0.000000","      0.000000","","","","","","","Asia-Tropical","Malesia","Indonesia","Sumatra","Jambi","","Kerintji","Sungei Kering, Kerintji.","","","","      0.000000","","      0.000000","","","","","","      0.000000","      0.000000","","  -9999.000000","      0.000000","","","","","","","","","Asplenium","unilaterale","Lam.","","","","","","","      0.000000","      0.000000","  36236.000000","   8339.000000","      0.000000","      0.000000","  15308.000000","      0.000000","      0.000000","      0.000000","      0.000000","5453758.000000","      0.000000","      2.000000","05/09/2017","Bijmo","","12/10/2017","http://medialib.naturalis.nl/file/id/L.3974085/format/large"
"*","","L","Herbarium sheet","6001838.000000","4504449.000000","","L.3974082","","","Alston, AHG","","13647","","","","","","","     18.000000","      2.000000","   1954.000000","","Pteropsida","Polypodiales","Aspleniaceae","","acc","Asplenium unilaterale Lam.","","","      0.000000","      0.000000","      0.000000","","","","","","","Asia-Tropical","Malesia","Indonesia","Sumatra","Sumatera Barat","","Lembah Anai","Lembah Anai, S. of Bukit Tinggi.","","","","      0.000000","","      0.000000","","","","","","      0.000000","      0.000000","","    550.000000","      0.000000","","","","","","","","","Asplenium","unilaterale","Lam.","","","","","","","      0.000000","      0.000000","  35158.000000","   8339.000000","      0.000000","      0.000000","  15308.000000","      0.000000","      0.000000","      0.000000","      0.000000","5453759.000000","      0.000000","      1.000000","05/09/2017","Bijmo","","12/10/2017","http://medialib.naturalis.nl/file/id/L.3974082/format/large"
"*","","L","Extra sheet","6001839.000000","4504449.000000","","L.3974083","","","Alston, AHG","","13647","","","","","","","     18.000000","      2.000000","   1954.000000","","Pteropsida","Polypodiales","Aspleniaceae","","acc","Asplenium unilaterale Lam.","","","      0.000000","      0.000000","      0.000000","","","","","","","Asia-Tropical","Malesia","Indonesia","Sumatra","Sumatera Barat","","Lembah Anai","Lembah Anai, S. of Bukit Tinggi.","","","","      0.000000","","      0.000000","","","","","","      0.000000","      0.000000","","    550.000000","      0.000000","","","","","","","","","Asplenium","unilaterale","Lam.","","","","","","","      0.000000","      0.000000","  35158.000000","   8339.000000","      0.000000","      0.000000","  15308.000000","      0.000000","      0.000000","      0.000000","      0.000000","5453759.000000","      0.000000","      2.000000","05/09/2017","Bijmo","","12/10/2017","http://medialib.naturalis.nl/file/id/L.3974083/format/large"
